message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=3.369257, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.985166439";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.375928, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.985468416";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.362585, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.986540234";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.355914, y=-0.031297])";"30";"turtlesim1.sim1";"1758887945.001288557";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.362585, y=-0.031297])";"30";"turtlesim2.sim2";"1758887945.001550360";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.369257, y=-0.031297])";"30";"turtlesim3.sim3";"1758887945.002938521";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.362585, y=-0.031297])";"30";"turtlesim3.sim3";"1758887945.017416050";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.349243, y=-0.031297])";"30";"turtlesim1.sim1";"1758887945.018083993";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.355914, y=-0.031297])";"30";"turtlesim2.sim2";"1758887945.019483476";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.355914, y=-0.031297])";"30";"turtlesim3.sim3";"1758887945.033272124";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.349243, y=-0.031297])";"30";"turtlesim2.sim2";"1758887945.033313693";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.342571, y=-0.031297])";"30";"turtlesim1.sim1";"1758887945.034079203";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.342571, y=-0.031297])";"30";"turtlesim2.sim2";"1758887945.049250128";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.335900, y=-0.031297])";"30";"turtlesim1.sim1";"1758887945.049250807";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.349243, y=-0.031297])";"30";"turtlesim3.sim3";"1758887945.050975413";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.342571, y=-0.031297])";"30";"turtlesim3.sim3";"1758887945.065936700";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.329229, y=-0.031297])";"30";"turtlesim1.sim1";"1758887945.066241829";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.335900, y=-0.031297])";"30";"turtlesim2.sim2";"1758887945.067058398";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.329229, y=-0.031297])";"30";"turtlesim2.sim2";"1758887945.081761544";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.322558, y=-0.031297])";"30";"turtlesim1.sim1";"1758887945.081762123";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.335900, y=-0.031297])";"30";"turtlesim3.sim3";"1758887945.082083090";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.322558, y=-0.031297])";"30";"turtlesim2.sim2";"1758887945.097263114";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.329229, y=-0.031297])";"30";"turtlesim3.sim3";"1758887945.097891814";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.322558, y=-0.031297])";"30";"turtlesim3.sim3";"1758887945.113126602";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
